2007-09-10 00:00,0.86847,0.87037,0.86517,0.86707,142
2007-09-11 00:00,0.86697,0.87057,0.86317,0.86797,212
2007-09-12 00:00,0.86767,0.87367,0.86697,0.87177,211
2007-09-13 00:00,0.86957,0.87077,0.86327,0.86527,157
2007-09-14 00:00,0.86777,0.87007,0.86417,0.86757,116
2007-09-16 00:00,0.86647,0.86767,0.86487,0.86507,63
2007-09-17 00:00,0.86647,0.86867,0.85427,0.85597,221
2007-09-18 00:00,0.85687,0.86367,0.85177,0.86097,93
2007-09-19 00:00,0.86097,0.86957,0.85923,0.86797,117
2007-09-20 00:00,0.86687,0.87267,0.86117,0.86587,136
2007-09-21 00:00,0.86767,0.86937,0.86167,0.86607,106
2007-09-23 00:00,0.86667,0.86727,0.86487,0.86587,98
2007-09-24 00:00,0.86537,0.87067,0.86267,0.86877,238
2007-09-25 00:00,0.86827,0.87787,0.86397,0.87707,186
2007-09-26 00:00,0.87547,0.88057,0.87467,0.87977,199
2007-09-27 00:00,0.87937,0.88237,0.87867,0.88147,154
2007-09-28 00:00,0.88157,0.88397,0.87907,0.88107,106
2007-09-30 00:00,0.88037,0.88247,0.88017,0.88187,96
2007-10-01 00:00,0.88153,0.88717,0.88147,0.88567,197
2007-10-02 00:00,0.88567,0.88603,0.87957,0.88267,127
2007-10-03 00:00,0.88217,0.88667,0.87897,0.88267,172
2007-10-04 00:00,0.88287,0.88747,0.87947,0.88477,216
2007-10-05 00:00,0.88507,0.88767,0.87867,0.88017,208
2007-10-07 00:00,0.87947,0.88467,0.87947,0.88463,63
2007-10-08 00:00,0.88457,0.88607,0.87927,0.88167,297
2007-10-09 00:00,0.88337,0.88407,0.87937,0.88297,170
2007-10-10 00:00,0.88287,0.88367,0.87887,0.88107,194
2007-10-11 00:00,0.88097,0.88367,0.87737,0.87857,164
2007-10-12 00:00,0.87947,0.88337,0.87687,0.87897,181
2007-10-14 00:00,0.87857,0.88067,0.87823,0.87967,54
2007-10-15 00:00,0.87927,0.88217,0.87567,0.87757,114
2007-10-16 00:00,0.87777,0.87817,0.86657,0.87077,111
2007-10-17 00:00,0.86777,0.87127,0.86247,0.86737,26
2007-10-18 00:00,0.86833,0.87227,0.86657,0.87187,55
2007-10-19 00:00,0.86997,0.87137,0.86037,0.86143,53
2007-10-21 00:00,0.85807,0.85927,0.85807,0.85907,2
2007-10-22 00:00,0.85597,0.86797,0.85577,0.86787,63
2007-10-23 00:00,0.86587,0.86913,0.86427,0.86867,60
2007-10-24 00:00,0.86617,0.87577,0.86617,0.87397,77
2007-10-25 00:00,0.87317,0.87847,0.87027,0.87707,77
2007-10-26 00:00,0.87727,0.88297,0.87547,0.88237,75
2007-10-28 00:00,0.88347,0.88527,0.88187,0.88387,150
2007-10-29 00:00,0.88307,0.88787,0.87517,0.87957,109
2007-10-30 00:00,0.87867,0.87977,0.87377,0.87697,110
2007-10-31 00:00,0.87937,0.88137,0.87647,0.87917,94
2007-11-01 00:00,0.88157,0.88177,0.86657,0.86957,91
2007-11-02 00:00,0.87017,0.87197,0.85907,0.86207,60
2007-11-04 00:00,0.86097,0.86207,0.86017,0.86097,30
2007-11-05 00:00,0.85937,0.86247,0.85607,0.85807,135
2007-11-06 00:00,0.85867,0.86097,0.85283,0.85567,148
2007-11-07 00:00,0.85337,0.85947,0.85037,0.85677,35
2007-11-08 00:00,0.85897,0.86627,0.85697,0.86617,34
2007-11-09 00:00,0.86527,0.86627,0.85583,0.85957,28
2007-11-11 00:00,0.85617,0.85617,0.85403,0.85457,7
2007-11-12 00:00,0.85597,0.85627,0.84693,0.85267,18
2007-11-13 00:00,0.85467,0.86127,0.85257,0.86117,28
2007-11-14 00:00,0.86247,0.86767,0.85993,0.86507,51
2007-11-15 00:00,0.86507,0.87397,0.86357,0.87363,47
2007-11-16 00:00,0.87237,0.87357,0.86477,0.86837,29
2007-11-18 00:00,0.87527,0.87527,0.87247,0.87367,38
2007-11-19 00:00,0.87427,0.87447,0.86587,0.86877,65
2007-11-20 00:00,0.86747,0.87337,0.86357,0.87207,25
2007-11-21 00:00,0.87273,0.87387,0.85807,0.85863,49
2007-11-22 00:00,0.85887,0.86047,0.85517,0.85807,104
2007-11-23 00:00,0.85887,0.86517,0.85607,0.86513,51
2007-11-25 00:00,0.86867,0.86877,0.86597,0.86647,19
2007-11-26 00:00,0.86697,0.87007,0.85937,0.86057,141
2007-11-27 00:00,0.86137,0.87367,0.86017,0.87307,50
2007-11-28 00:00,0.87187,0.87707,0.86967,0.87447,39
2007-11-29 00:00,0.87227,0.88017,0.87127,0.88017,63
2007-11-30 00:00,0.88007,0.88397,0.87957,0.88143,91
2007-12-02 00:00,0.88127,0.88287,0.88127,0.88233,8
2007-12-03 00:00,0.88167,0.88437,0.87837,0.87987,182
2007-12-04 00:00,0.87917,0.88517,0.87447,0.88177,140
2007-12-05 00:00,0.87903,0.88397,0.87903,0.88097,101
2007-12-06 00:00,0.88057,0.88657,0.88057,0.88597,106
2007-12-07 00:00,0.88547,0.88707,0.87837,0.88007,201
2007-12-09 00:00,0.87737,0.88107,0.87587,0.88027,83
2007-12-10 00:00,0.88057,0.89207,0.87963,0.89077,363
2007-12-11 00:00,0.89087,0.89647,0.88507,0.88677,299
2007-12-12 00:00,0.88677,0.89497,0.88397,0.89427,201
2007-12-13 00:00,0.89417,0.89477,0.88997,0.89467,163
2007-12-14 00:00,0.89307,0.89417,0.87397,0.87507,127
2007-12-16 00:00,0.87737,0.87877,0.87657,0.87807,49
2007-12-17 00:00,0.87747,0.88007,0.86047,0.86237,201
2007-12-18 00:00,0.86327,0.87107,0.86097,0.86553,238
2007-12-19 00:00,0.86517,0.86687,0.85917,0.85987,278
2007-12-20 00:00,0.86117,0.86277,0.85507,0.85867,293
2007-12-21 00:00,0.85907,0.86467,0.85723,0.85947,291
2007-12-23 00:00,0.85957,0.86087,0.85897,0.86067,199
2007-12-24 00:00,0.86077,0.86327,0.85587,0.85737,1800
2007-12-25 00:00,0.85737,0.85917,0.85573,0.85727,2120
2007-12-26 00:00,0.85667,0.86007,0.85543,0.85667,1221
2007-12-27 00:00,0.85627,0.86187,0.85623,0.85983,271
2007-12-28 00:00,0.85937,0.86017,0.85517,0.85723,331
2007-12-30 00:00,0.85953,0.86083,0.85673,0.85947,278
2007-12-31 00:00,0.86047,0.87367,0.85907,0.87257,1495
2008-01-01 00:00,0.87257,0.87427,0.86783,0.87037,750
2008-01-02 00:00,0.87027,0.87917,0.86877,0.87797,316
2008-01-03 00:00,0.87837,0.87847,0.86877,0.87177,350
2008-01-04 00:00,0.87107,0.87543,0.86717,0.87427,368
2008-01-06 00:00,0.87307,0.87387,0.87247,0.87277,18
2008-01-07 00:00,0.87223,0.87857,0.87137,0.87643,177
2008-01-08 00:00,0.87607,0.88347,0.87587,0.88297,137
2008-01-09 00:00,0.88667,0.89183,0.88383,0.89107,81
2008-01-10 00:00,0.89157,0.90387,0.88867,0.90207,88
2008-01-11 00:00,0.90177,0.91257,0.90087,0.90847,140
2008-01-13 00:00,0.90653,0.90917,0.90577,0.90873,107
2008-01-14 00:00,0.91097,0.91667,0.91003,0.91363,227
2008-01-15 00:00,0.91347,0.91597,0.89527,0.89747,120
2008-01-16 00:00,0.90007,0.90153,0.89817,0.89837,62
2008-01-17 00:00,0.90167,0.90827,0.89907,0.90207,55
2008-01-18 00:00,0.90067,0.90487,0.89727,0.90197,50
2008-01-20 00:00,0.90137,0.90457,0.90083,0.90437,30
2008-01-21 00:00,0.90107,0.90187,0.88647,0.88717,72
2008-01-22 00:00,0.88807,0.89467,0.88407,0.89397,53
2008-01-23 00:00,0.89503,0.89517,0.88723,0.89357,47
2008-01-24 00:00,0.89243,0.89487,0.88427,0.88613,73
2008-01-25 00:00,0.88747,0.89167,0.88437,0.88517,97
2008-01-27 00:00,0.88607,0.88893,0.88523,0.88707,20
2008-01-28 00:00,0.88757,0.89217,0.88557,0.89217,192
2008-01-29 00:00,0.89203,0.89237,0.88487,0.88647,124
2008-01-30 00:00,0.88677,0.88677,0.88157,0.88567,124
2008-01-31 00:00,0.88267,0.89877,0.88107,0.89727,72
2008-02-01 00:00,0.89607,0.89907,0.89517,0.89843,136
2008-02-03 00:00,0.89713,0.89877,0.89597,0.89787,203
2008-02-04 00:00,0.89827,0.90743,0.89717,0.90177,264
2008-02-05 00:00,0.90177,0.90473,0.89967,0.90197,144
2008-02-06 00:00,0.90247,0.90347,0.89707,0.89847,113
2008-02-07 00:00,0.89827,0.90397,0.89547,0.90193,172
2008-02-08 00:00,0.90237,0.90427,0.89173,0.89447,260
2008-02-10 00:00,0.89467,0.89607,0.89403,0.89557,82
2008-02-11 00:00,0.89677,0.90607,0.89543,0.90537,395
2008-02-12 00:00,0.90527,0.90747,0.90157,0.90347,359
2008-02-13 00:00,0.90373,0.90527,0.89127,0.89437,362
2008-02-14 00:00,0.89467,0.90227,0.89447,0.90157,421
2008-02-15 00:00,0.90167,0.91587,0.89987,0.91453,418
2008-02-17 00:00,0.91557,0.91647,0.91447,0.91617,75
2008-02-18 00:00,0.91567,0.92193,0.91567,0.92177,594
2008-02-19 00:00,0.92277,0.93657,0.92277,0.93497,334
2008-02-20 00:00,0.93187,0.93287,0.92507,0.93077,245
2008-02-21 00:00,0.92993,0.93083,0.92667,0.92877,348
2008-02-22 00:00,0.92937,0.93577,0.92757,0.93467,297
2008-02-24 00:00,0.93467,0.93547,0.93247,0.93257,127
2008-02-25 00:00,0.93277,0.93657,0.92007,0.92357,408
2008-02-26 00:00,0.92317,0.92637,0.91327,0.91627,325
2008-02-27 00:00,0.91613,0.92447,0.91377,0.92273,299
2008-02-28 00:00,0.92447,0.92547,0.91767,0.92377,361
2008-02-29 00:00,0.92193,0.92697,0.91417,0.91767,221
2008-03-02 00:00,0.91907,0.91927,0.91467,0.91637,38
2008-03-03 00:00,0.91637,0.93097,0.91517,0.92897,285
2008-03-04 00:00,0.92843,0.92907,0.91773,0.92077,187
2008-03-05 00:00,0.92053,0.92203,0.91543,0.91897,260
2008-03-06 00:00,0.91997,0.92257,0.91097,0.91367,374
2008-03-07 00:00,0.91447,0.92277,0.91073,0.91763,232
2008-03-09 00:00,0.91643,0.92027,0.91437,0.91967,249
2008-03-10 00:00,0.91937,0.91967,0.91147,0.91197,286
2008-03-11 00:00,0.91347,0.92217,0.91027,0.92027,292
2008-03-12 00:00,0.91947,0.92637,0.91733,0.92637,295
2008-03-13 00:00,0.92567,0.93157,0.92287,0.93023,241
2008-03-14 00:00,0.92953,0.93047,0.92187,0.92367,238
