,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
160,2007-07-06 00:00,1.6553,1.6603,1.65465,1.6595,759185,0.002537,7.4e-05,1.654703,1.65589,1.655824,1.658162,1.657066,1.655171,1.655608,1.653165,1.653414,1.651953,1.654519,1.657272,1.643018,1.644405,1.6503,1.65891,0.000661,52.295278,76.136364,60.697653,0.314332,0.039954,2.316953,1.662288,1.651309,1.656799
161,2007-07-08 00:00,1.65957,1.6601,1.65885,1.6595,49512,-4.2e-05,0.000252,1.655612,1.656921,1.657194,1.659838,1.657086,1.655584,1.655839,1.654588,1.653718,1.652249,1.654758,1.657342,1.643561,1.644704,1.650626,1.658867,0.000936,65.948854,76.136364,60.697653,0.393224,0.056542,1.91537,1.662384,1.651405,1.656895
162,2007-07-09 00:00,1.6595,1.6604,1.65621,1.6571,786575,-0.001446,5.3e-05,1.656995,1.656972,1.65762,1.659402,1.656851,1.655728,1.655841,1.65578,1.653892,1.652439,1.654891,1.657413,1.644026,1.64495,1.650894,1.65884,0.000949,37.702294,76.923077,53.040194,0.33301,0.057329,1.533464,1.662259,1.65128,1.65677
163,2007-07-10 00:00,1.6571,1.6586,1.6522,1.6534,1343286,-0.002233,4.8e-05,1.656787,1.655952,1.656592,1.656132,1.656441,1.655506,1.655512,1.656323,1.653992,1.652477,1.654872,1.657366,1.64445,1.645117,1.65108,1.658785,0.000653,-12.495708,51.048951,43.318817,-0.042319,0.039468,1.178001,1.661914,1.650935,1.656425
164,2007-07-11 00:00,1.6535,1.6586,1.65177,1.6571,1841085,0.002177,3.7e-05,1.656903,1.65628,1.656682,1.654937,1.655996,1.655658,1.655575,1.656741,1.65412,1.652658,1.654993,1.657301,1.644953,1.645354,1.65133,1.658746,0.000709,5.801896,76.923077,53.213298,0.066425,0.042849,0.905151,1.661489,1.65051,1.655999
165,2007-07-12 00:00,1.6571,1.6591,1.656,1.6586,1381586,0.000905,2.2e-05,1.657533,1.656943,1.657167,1.65655,1.655696,1.655938,1.655823,1.657256,1.654256,1.652891,1.655169,1.657255,1.645483,1.645617,1.651601,1.658736,0.000865,48.276553,87.412587,56.745329,0.272051,0.052234,0.757611,1.661163,1.650184,1.655673
166,2007-07-13 00:00,1.6586,1.6595,1.655,1.6574,1197989,-0.000724,3.8e-05,1.657183,1.657073,1.657129,1.658014,1.655611,1.656077,1.655985,1.657737,1.654338,1.653068,1.655292,1.657192,1.645934,1.64585,1.651837,1.658738,0.000881,34.152417,79.020979,53.048629,0.202533,0.05321,0.724359,1.660985,1.650006,1.655495
167,2007-07-15 00:00,1.65697,1.658,1.656,1.6575,36846,0.00032,0.000543,1.65685,1.657195,1.657219,1.658178,1.655376,1.656213,1.656165,1.658101,1.65437,1.653241,1.655416,1.657118,1.646371,1.646081,1.652066,1.658745,0.000892,31.722531,79.72028,53.340901,0.527656,0.053849,0.745738,1.660778,1.649798,1.655288
168,2007-07-16 00:00,1.6575,1.6581,1.6545,1.6571,843594,-0.000241,4.3e-05,1.65685,1.657168,1.65729,1.657544,1.655451,1.656297,1.656329,1.658205,1.654356,1.653393,1.655524,1.657042,1.646749,1.646299,1.652278,1.65875,0.000858,14.042551,76.923077,51.851179,0.148068,0.05181,0.83233,1.660723,1.649743,1.655233
169,2007-07-17 00:00,1.6571,1.6587,1.6523,1.65585,1172683,-0.000754,5.5e-05,1.657258,1.656791,1.657005,1.656478,1.655528,1.656255,1.656367,1.657987,1.654271,1.653489,1.655582,1.656947,1.647122,1.646488,1.652458,1.658744,0.000722,-11.397886,68.181818,47.107325,-0.033205,0.043602,0.932372,1.660787,1.649808,1.655298
170,2007-07-18 00:00,1.6558,1.658,1.6533,1.6573,1381286,0.000906,3.4e-05,1.657292,1.656937,1.657017,1.656393,1.655743,1.656354,1.656536,1.65773,1.654291,1.653639,1.655701,1.656894,1.647507,1.646702,1.65266,1.658741,0.000723,4.580059,74.652494,52.877712,0.149865,0.043657,1.031529,1.660925,1.649946,1.655435
171,2007-07-19 00:00,1.6573,1.6625,1.65608,1.6611,990143,0.002293,6.5e-05,1.657708,1.658126,1.658105,1.658725,1.656218,1.656806,1.657046,1.657935,1.654421,1.653931,1.655968,1.656984,1.647934,1.646987,1.652929,1.658786,0.001019,94.992878,86.95247,64.566855,0.096415,0.061496,1.162761,1.661285,1.650305,1.655795
