Model,InitialBudget,Risk_Factor,Smooth_Factor,Leverage,Final_Budget
Bayesian Ridge,10000,0.8,3,200,8528.204632001445
Bayesian Ridge,10000,0.8,3,250,8172.854644445667
Bayesian Ridge,10000,0.8,3,300,7817.504656889894
Bayesian Ridge,10000,0.8,3,350,7462.1546693341115
Bayesian Ridge,10000,0.8,3,400,7106.804681778332
Bayesian Ridge,10000,0.8,3,450,6751.454694222549
Bayesian Ridge,10000,0.8,3,500,6396.104706666792
Bayesian Ridge,10000,0.8,4,50,9533.64601652214
Bayesian Ridge,10000,0.8,4,100,9126.68434072192
Bayesian Ridge,10000,0.8,4,150,8719.722664921706
Bayesian Ridge,10000,0.8,4,200,8312.760989121474
Bayesian Ridge,10000,0.8,4,250,7905.799313321247
Bayesian Ridge,10000,0.8,4,300,7498.837637521025
Bayesian Ridge,10000,0.8,4,350,7091.875961720805
Bayesian Ridge,10000,0.8,4,400,6684.914285920592
Bayesian Ridge,10000,0.8,4,450,6277.952610120371
Bayesian Ridge,10000,0.8,4,500,5870.990934320148
Bayesian Ridge,10000,0.8,5,50,9650.224496637375
Bayesian Ridge,10000,0.8,5,100,9334.652737178343
Bayesian Ridge,10000,0.8,5,150,9019.08097771931
Bayesian Ridge,10000,0.8,5,200,8703.509218260275
Bayesian Ridge,10000,0.8,5,250,8387.937458801238
Bayesian Ridge,10000,0.8,5,300,8072.365699342196
Bayesian Ridge,10000,0.8,5,350,7756.7939398831695
Bayesian Ridge,10000,0.8,5,400,7441.222180424139
Bayesian Ridge,10000,0.8,5,450,7125.650420965117
Bayesian Ridge,10000,0.8,5,500,6810.078661506081
Bayesian Ridge,10000,0.8,6,50,9697.797887342384
Bayesian Ridge,10000,0.8,6,100,9445.2447192288
Bayesian Ridge,10000,0.8,6,150,9192.691551115216
Bayesian Ridge,10000,0.8,6,200,8940.138383001631
Bayesian Ridge,10000,0.8,6,250,8687.585214888051
Bayesian Ridge,10000,0.8,6,300,8435.032046774471
Bayesian Ridge,10000,0.8,6,350,8182.4788786608915
Bayesian Ridge,10000,0.8,6,400,7929.92571054732
Bayesian Ridge,10000,0.8,6,450,7677.372542433737
Bayesian Ridge,10000,0.8,6,500,7424.81937432015
Bayesian Ridge,10000,0.8,7,50,9745.279471446811
Bayesian Ridge,10000,0.8,7,100,9537.629196099799
Bayesian Ridge,10000,0.8,7,150,9329.9789207528
Bayesian Ridge,10000,0.8,7,200,9122.32864540579
Bayesian Ridge,10000,0.8,7,250,8914.678370058784
Bayesian Ridge,10000,0.8,7,300,8707.02809471178
Bayesian Ridge,10000,0.8,7,350,8499.377819364776
Bayesian Ridge,10000,0.8,7,400,8291.727544017775
Bayesian Ridge,10000,0.8,7,450,8084.07726867076
Bayesian Ridge,10000,0.8,7,500,7876.426993323751
Bayesian Ridge,10000,0.8,8,50,9768.914266156278
Bayesian Ridge,10000,0.8,8,100,9592.838026281208
Bayesian Ridge,10000,0.8,8,150,9416.76178640614
Bayesian Ridge,10000,0.8,8,200,9240.685546531064
Bayesian Ridge,10000,0.8,8,250,9064.609306655999
Bayesian Ridge,10000,0.8,8,300,8888.533066780923
Bayesian Ridge,10000,0.8,8,350,8712.456826905855
Bayesian Ridge,10000,0.8,8,400,8536.380587030792
Bayesian Ridge,10000,0.8,8,450,8360.30434715571
Bayesian Ridge,10000,0.8,8,500,8184.228107280648
Bayesian Ridge,10000,0.8,9,50,9800.708439086962
Bayesian Ridge,10000,0.8,9,100,9648.972544289836
Bayesian Ridge,10000,0.8,9,150,9497.23664949272
Bayesian Ridge,10000,0.8,9,200,9345.500754695593
Bayesian Ridge,10000,0.8,9,250,9193.764859898469
Bayesian Ridge,10000,0.8,9,300,9042.028965101343
Bayesian Ridge,10000,0.8,9,350,8890.29307030422
Bayesian Ridge,10000,0.8,9,400,8738.557175507098
Bayesian Ridge,10000,0.8,9,450,8586.821280709974
Bayesian Ridge,10000,0.8,9,500,8435.085385912847
Bayesian Ridge,10000,0.8,10,50,9815.160891914367
Bayesian Ridge,10000,0.8,10,100,9682.618437182595
Bayesian Ridge,10000,0.8,10,150,9550.07598245082
Bayesian Ridge,10000,0.8,10,200,9417.533527719046
Bayesian Ridge,10000,0.8,10,250,9284.991072987272
Bayesian Ridge,10000,0.8,10,300,9152.4486182555
Bayesian Ridge,10000,0.8,10,350,9019.906163523721
Bayesian Ridge,10000,0.8,10,400,8887.363708791952
Bayesian Ridge,10000,0.8,10,450,8754.82125406018
Bayesian Ridge,10000,0.8,10,500,8622.278799328406
Bayesian Ridge,10000,0.9,1,50,8891.13870587219
Bayesian Ridge,10000,0.9,1,100,7798.338685807359
Bayesian Ridge,10000,0.9,1,150,6705.538665742523
Bayesian Ridge,10000,0.9,1,200,5612.738645677679
Bayesian Ridge,10000,0.9,1,250,4519.938625612843
Bayesian Ridge,10000,0.9,1,300,49.99503911457535
Bayesian Ridge,10000,0.9,1,350,320.2900608135112
Bayesian Ridge,10000,0.9,1,400,27.611328866091835
Bayesian Ridge,10000,0.9,1,450,824.0116299206218
Bayesian Ridge,10000,0.9,1,500,1525.201180164341
Bayesian Ridge,10000,0.9,2,50,9200.833080897637
Bayesian Ridge,10000,0.9,2,100,8442.746492557728
Bayesian Ridge,10000,0.9,2,150,7684.659904217828
Bayesian Ridge,10000,0.9,2,200,6926.573315877922
Bayesian Ridge,10000,0.9,2,250,6168.4867275380275
Bayesian Ridge,10000,0.9,2,300,5410.400139198124
Bayesian Ridge,10000,0.9,2,350,4652.313550858218
Bayesian Ridge,10000,0.9,2,400,3894.226962518308
Bayesian Ridge,10000,0.9,2,450,3136.140374178411
Bayesian Ridge,10000,0.9,2,500,2378.053785838511
Bayesian Ridge,10000,0.9,3,50,9568.402482214022
Bayesian Ridge,10000,0.9,3,100,9185.246522855534
Bayesian Ridge,10000,0.9,3,150,8802.090563497079
Bayesian Ridge,10000,0.9,3,200,8418.934604138603
Bayesian Ridge,10000,0.9,3,250,8035.77864478014
Bayesian Ridge,10000,0.9,3,300,7652.622685421663
Bayesian Ridge,10000,0.9,3,350,7269.466726063186
Bayesian Ridge,10000,0.9,3,400,6886.310766704709
Bayesian Ridge,10000,0.9,3,450,6503.15480734624
Bayesian Ridge,10000,0.9,3,500,6119.998847987769
Bayesian Ridge,10000,0.9,4,50,9497.114070073978
Bayesian Ridge,10000,0.9,4,100,9043.250702559742
Bayesian Ridge,10000,0.9,4,150,8589.387335045505
Bayesian Ridge,10000,0.9,4,200,8135.523967531289
Bayesian Ridge,10000,0.9,4,250,7681.66060001706
Bayesian Ridge,10000,0.9,4,300,7227.7972325028395
Bayesian Ridge,10000,0.9,4,350,6773.933864988609
Bayesian Ridge,10000,0.9,4,400,6320.070497474376
Bayesian Ridge,10000,0.9,4,450,5866.207129960148
Bayesian Ridge,10000,0.9,4,500,5412.343762445912
Bayesian Ridge,10000,0.9,5,50,9596.278084921587
Bayesian Ridge,10000,0.9,5,100,9232.071291706969
Bayesian Ridge,10000,0.9,5,150,8867.864498492358
Bayesian Ridge,10000,0.9,5,200,8503.65770527774
Bayesian Ridge,10000,0.9,5,250,8139.450912063124
Bayesian Ridge,10000,0.9,5,300,7775.244118848518
Bayesian Ridge,10000,0.9,5,350,7411.037325633896
Bayesian Ridge,10000,0.9,5,400,7046.8305324192825
Bayesian Ridge,10000,0.9,5,450,6682.623739204666
Bayesian Ridge,10000,0.9,5,500,6318.416945990049
Bayesian Ridge,10000,0.9,6,50,9681.534512555962
Bayesian Ridge,10000,0.9,6,100,9393.076759840498
Bayesian Ridge,10000,0.9,6,150,9104.619007125042
Bayesian Ridge,10000,0.9,6,200,8816.161254409584
Bayesian Ridge,10000,0.9,6,250,8527.703501694132
Bayesian Ridge,10000,0.9,6,300,8239.245748978676
Bayesian Ridge,10000,0.9,6,350,7950.787996263214
Bayesian Ridge,10000,0.9,6,400,7662.3302435477535
Bayesian Ridge,10000,0.9,6,450,7373.872490832299
Bayesian Ridge,10000,0.9,6,500,7085.414738116839
Bayesian Ridge,10000,0.9,7,50,9727.330876892425
Bayesian Ridge,10000,0.9,7,100,9485.06643929567
Bayesian Ridge,10000,0.9,7,150,9242.802001698921
Bayesian Ridge,10000,0.9,7,200,9000.53756410217
Bayesian Ridge,10000,0.9,7,250,8758.273126505408
Bayesian Ridge,10000,0.9,7,300,8516.00868890865
Bayesian Ridge,10000,0.9,7,350,8273.744251311895
Bayesian Ridge,10000,0.9,7,400,8031.4798137151365
Bayesian Ridge,10000,0.9,7,450,7789.215376118381
Bayesian Ridge,10000,0.9,7,500,7546.9509385216115
Bayesian Ridge,10000,0.9,8,50,9763.190694456458
Bayesian Ridge,10000,0.9,8,100,9559.895307360446
Bayesian Ridge,10000,0.9,8,150,9356.599920264436
Bayesian Ridge,10000,0.9,8,200,9153.30453316842
Bayesian Ridge,10000,0.9,8,250,8950.009146072412
Bayesian Ridge,10000,0.9,8,300,8746.713758976395
Bayesian Ridge,10000,0.9,8,350,8543.41837188038
Bayesian Ridge,10000,0.9,8,400,8340.122984784366
Bayesian Ridge,10000,0.9,8,450,8136.827597688356
Bayesian Ridge,10000,0.9,8,500,7933.532210592342
Bayesian Ridge,10000,0.9,9,50,9778.495418797438
Bayesian Ridge,10000,0.9,9,100,9603.406159098973
Bayesian Ridge,10000,0.9,9,150,9428.316899400508
Bayesian Ridge,10000,0.9,9,200,9253.227639702038
Bayesian Ridge,10000,0.9,9,250,9078.138380003578
Bayesian Ridge,10000,0.9,9,300,8903.049120305108
Bayesian Ridge,10000,0.9,9,350,8727.959860606645
Bayesian Ridge,10000,0.9,9,400,8552.870600908185
Bayesian Ridge,10000,0.9,9,450,8377.78134120971
Bayesian Ridge,10000,0.9,9,500,8202.692081511255
Bayesian Ridge,10000,0.9,10,50,9806.790688709085
Bayesian Ridge,10000,0.9,10,100,9650.9902694005
Bayesian Ridge,10000,0.9,10,150,9495.189850091918
Bayesian Ridge,10000,0.9,10,200,9339.389430783329
Bayesian Ridge,10000,0.9,10,250,9183.589011474744
Bayesian Ridge,10000,0.9,10,300,9027.788592166153
Bayesian Ridge,10000,0.9,10,350,8871.988172857566
Bayesian Ridge,10000,0.9,10,400,8716.187753548978
Bayesian Ridge,10000,0.9,10,450,8560.387334240393
Bayesian Ridge,10000,0.9,10,500,8404.586914931808
Bayesian Ridge,10000,1.0,1,50,8496.170184406912
Bayesian Ridge,10000,1.0,1,100,6910.220768631468
Bayesian Ridge,10000,1.0,1,150,5324.271352856018
Bayesian Ridge,10000,1.0,1,200,3738.3219370805627
Bayesian Ridge,10000,1.0,1,250,2152.3725213051
Bayesian Ridge,10000,1.0,1,300,275.3250310328866
Bayesian Ridge,10000,1.0,1,350,488.55167942688036
Bayesian Ridge,10000,1.0,1,400,1678.0470074801879
Bayesian Ridge,10000,1.0,1,450,637.8028834152133
Bayesian Ridge,10000,1.0,1,500,1720.498104898968
Bayesian Ridge,10000,1.0,2,50,9257.507938279548
Bayesian Ridge,10000,1.0,2,100,8504.938125632225
Bayesian Ridge,10000,1.0,2,150,7752.368312984926
Bayesian Ridge,10000,1.0,2,200,6999.798500337618
Bayesian Ridge,10000,1.0,2,250,6247.228687690297
Bayesian Ridge,10000,1.0,2,300,5494.658875042984
Bayesian Ridge,10000,1.0,2,350,4742.089062395656
Bayesian Ridge,10000,1.0,2,400,3989.5192497483413
Bayesian Ridge,10000,1.0,2,450,3236.9494371010264
Bayesian Ridge,10000,1.0,2,500,2484.379624453717
Bayesian Ridge,10000,1.0,3,50,9514.597743086797
Bayesian Ridge,10000,1.0,3,100,9070.94628673972
Bayesian Ridge,10000,1.0,3,150,8627.294830392646
Bayesian Ridge,10000,1.0,3,200,8183.643374045557
Bayesian Ridge,10000,1.0,3,250,7739.991917698465
Bayesian Ridge,10000,1.0,3,300,7296.340461351383
Bayesian Ridge,10000,1.0,3,350,6852.689005004297
Bayesian Ridge,10000,1.0,3,400,6409.037548657213
Bayesian Ridge,10000,1.0,3,450,5965.386092310133
Bayesian Ridge,10000,1.0,3,500,5521.734635963049
Bayesian Ridge,10000,1.0,4,50,9463.273792600456
Bayesian Ridge,10000,1.0,4,100,8949.908062340648
Bayesian Ridge,10000,1.0,4,150,8436.542332080831
Bayesian Ridge,10000,1.0,4,200,7923.176601821012
Bayesian Ridge,10000,1.0,4,250,7409.810871561199
Bayesian Ridge,10000,1.0,4,300,6896.445141301397
Bayesian Ridge,10000,1.0,4,350,6383.079411041581
Bayesian Ridge,10000,1.0,4,400,5869.71368078177
Bayesian Ridge,10000,1.0,4,450,5356.347950521954
Bayesian Ridge,10000,1.0,4,500,4842.982220262144
Bayesian Ridge,10000,1.0,5,50,9562.718214085888
Bayesian Ridge,10000,1.0,5,100,9151.861080908024
Bayesian Ridge,10000,1.0,5,150,8741.003947730163
Bayesian Ridge,10000,1.0,5,200,8330.146814552281
Bayesian Ridge,10000,1.0,5,250,7919.289681374406
Bayesian Ridge,10000,1.0,5,300,7508.432548196534
Bayesian Ridge,10000,1.0,5,350,7097.5754150186685
Bayesian Ridge,10000,1.0,5,400,6686.718281840806
Bayesian Ridge,10000,1.0,5,450,6275.861148662938
Bayesian Ridge,10000,1.0,5,500,5865.004015485068
Bayesian Ridge,10000,1.0,6,50,9653.353350554482
Bayesian Ridge,10000,1.0,6,100,9319.379698433631
Bayesian Ridge,10000,1.0,6,150,8985.406046312764
Bayesian Ridge,10000,1.0,6,200,8651.432394191906
Bayesian Ridge,10000,1.0,6,250,8317.458742071043
Bayesian Ridge,10000,1.0,6,300,7983.485089950184
Bayesian Ridge,10000,1.0,6,350,7649.511437829318
Bayesian Ridge,10000,1.0,6,400,7315.5377857084495
Bayesian Ridge,10000,1.0,6,450,6981.564133587585
Bayesian Ridge,10000,1.0,6,500,6647.5904814667265
Bayesian Ridge,10000,1.0,7,50,9705.397084451775
Bayesian Ridge,10000,1.0,7,100,9435.829515170057
Bayesian Ridge,10000,1.0,7,150,9166.261945888333
Bayesian Ridge,10000,1.0,7,200,8896.69437660661
Bayesian Ridge,10000,1.0,7,250,8627.126807324885
Bayesian Ridge,10000,1.0,7,300,8357.559238043159
Bayesian Ridge,10000,1.0,7,350,8087.991668761433
Bayesian Ridge,10000,1.0,7,400,7818.424099479693
Bayesian Ridge,10000,1.0,7,450,7548.856530197973
Bayesian Ridge,10000,1.0,7,500,7279.288960916256
Bayesian Ridge,10000,1.0,8,50,9753.124519018455
Bayesian Ridge,10000,1.0,8,100,9518.823374353478
Bayesian Ridge,10000,1.0,8,150,9284.522229688508
Bayesian Ridge,10000,1.0,8,200,9050.221085023526
Bayesian Ridge,10000,1.0,8,250,8815.919940358554
Bayesian Ridge,10000,1.0,8,300,8581.618795693577
Bayesian Ridge,10000,1.0,8,350,8347.317651028603
Bayesian Ridge,10000,1.0,8,400,8113.0165063636305
Bayesian Ridge,10000,1.0,8,450,7878.715361698659
Bayesian Ridge,10000,1.0,8,500,7644.414217033683
Bayesian Ridge,10000,1.0,9,50,9779.873490575277
Bayesian Ridge,10000,1.0,9,100,9580.184567713712
Bayesian Ridge,10000,1.0,9,150,9380.495644852155
Bayesian Ridge,10000,1.0,9,200,9180.806721990582
Bayesian Ridge,10000,1.0,9,250,8981.11779912902
Bayesian Ridge,10000,1.0,9,300,8781.428876267451
Bayesian Ridge,10000,1.0,9,350,8581.739953405886
Bayesian Ridge,10000,1.0,9,400,8382.051030544322
Bayesian Ridge,10000,1.0,9,450,8182.362107682757
Bayesian Ridge,10000,1.0,9,500,7982.673184821183
Bayesian Ridge,10000,1.0,10,50,9788.076571438603
Bayesian Ridge,10000,1.0,10,100,9613.974291916746
Bayesian Ridge,10000,1.0,10,150,9439.872012394888
Bayesian Ridge,10000,1.0,10,200,9265.769732873023
Bayesian Ridge,10000,1.0,10,250,9091.667453351169
Bayesian Ridge,10000,1.0,10,300,8917.565173829304
Bayesian Ridge,10000,1.0,10,350,8743.462894307448
Bayesian Ridge,10000,1.0,10,400,8569.360614785593
Bayesian Ridge,10000,1.0,10,450,8395.258335263725
Bayesian Ridge,10000,1.0,10,500,8221.156055741876
Bayesian Ridge,100000,0.1,1,50,97569.78403748912
Bayesian Ridge,100000,0.1,1,100,95237.17930858803
Bayesian Ridge,100000,0.1,1,150,92904.57457968684
Bayesian Ridge,100000,0.1,1,200,90571.96985078572
Bayesian Ridge,100000,0.1,1,250,88239.36512188455
Bayesian Ridge,100000,0.1,1,300,85906.76039298339
Bayesian Ridge,100000,0.1,1,350,83574.15566408222
Bayesian Ridge,100000,0.1,1,400,81241.55093518112
Bayesian Ridge,100000,0.1,1,450,78908.94620627997
Bayesian Ridge,100000,0.1,1,500,76576.34147737888
Bayesian Ridge,100000,0.1,2,50,99070.39706478849
Bayesian Ridge,100000,0.1,2,100,98192.50692202344
Bayesian Ridge,100000,0.1,2,150,97314.61677925847
Bayesian Ridge,100000,0.1,2,200,96436.72663649355
Bayesian Ridge,100000,0.1,2,250,95558.83649372858
Bayesian Ridge,100000,0.1,2,300,94680.94635096354
Bayesian Ridge,100000,0.1,2,350,93803.0562081986
Bayesian Ridge,100000,0.1,2,400,92925.16606543359
Bayesian Ridge,100000,0.1,2,450,92047.27592266859
Bayesian Ridge,100000,0.1,2,500,91169.38577990363
Bayesian Ridge,100000,0.1,3,50,99403.57268206222
Bayesian Ridge,100000,0.1,3,100,98841.19930112804
Bayesian Ridge,100000,0.1,3,150,98278.82592019378
Bayesian Ridge,100000,0.1,3,200,97716.45253925964
Bayesian Ridge,100000,0.1,3,250,97154.0791583254
Bayesian Ridge,100000,0.1,3,300,96591.70577739117
Bayesian Ridge,100000,0.1,3,350,96029.33239645697
Bayesian Ridge,100000,0.1,3,400,95466.95901552282
Bayesian Ridge,100000,0.1,3,450,94904.58563458855
Bayesian Ridge,100000,0.1,3,500,94342.21225365433
Bayesian Ridge,100000,0.1,4,50,99541.35664516148
Bayesian Ridge,100000,0.1,4,100,99108.68559426328
Bayesian Ridge,100000,0.1,4,150,98676.014543365
Bayesian Ridge,100000,0.1,4,200,98243.34349246678
Bayesian Ridge,100000,0.1,4,250,97810.67244156862
Bayesian Ridge,100000,0.1,4,300,97378.00139067034
Bayesian Ridge,100000,0.1,4,350,96945.33033977209
Bayesian Ridge,100000,0.1,4,400,96512.65928887391
Bayesian Ridge,100000,0.1,4,450,96079.98823797567
Bayesian Ridge,100000,0.1,4,500,95647.31718707742
Bayesian Ridge,100000,0.1,5,50,99642.93341085876
Bayesian Ridge,100000,0.1,5,100,99305.9585222949
Bayesian Ridge,100000,0.1,5,150,98968.98363373108
Bayesian Ridge,100000,0.1,5,200,98632.00874516724
Bayesian Ridge,100000,0.1,5,250,98295.0338566034
Bayesian Ridge,100000,0.1,5,300,97958.05896803952
Bayesian Ridge,100000,0.1,5,350,97621.0840794757
Bayesian Ridge,100000,0.1,5,400,97284.10919091181
Bayesian Ridge,100000,0.1,5,450,96947.13430234797
Bayesian Ridge,100000,0.1,5,500,96610.15941378413
Bayesian Ridge,100000,0.1,6,50,99710.14386111444
Bayesian Ridge,100000,0.1,6,100,99436.26412552393
Bayesian Ridge,100000,0.1,6,150,99162.38438993336
Bayesian Ridge,100000,0.1,6,200,98888.50465434282
Bayesian Ridge,100000,0.1,6,250,98614.62491875223
Bayesian Ridge,100000,0.1,6,300,98340.74518316162
Bayesian Ridge,100000,0.1,6,350,98066.86544757108
Bayesian Ridge,100000,0.1,6,400,97792.98571198047
Bayesian Ridge,100000,0.1,6,450,97519.10597638994
Bayesian Ridge,100000,0.1,6,500,97245.22624079937
Bayesian Ridge,100000,0.1,7,50,99753.70672256187
Bayesian Ridge,100000,0.1,7,100,99520.36263516489
Bayesian Ridge,100000,0.1,7,150,99287.01854776796
Bayesian Ridge,100000,0.1,7,200,99053.67446037098
Bayesian Ridge,100000,0.1,7,250,98820.33037297401
Bayesian Ridge,100000,0.1,7,300,98586.98628557706
Bayesian Ridge,100000,0.1,7,350,98353.64219818008
Bayesian Ridge,100000,0.1,7,400,98120.29811078307
Bayesian Ridge,100000,0.1,7,450,97886.95402338615
Bayesian Ridge,100000,0.1,7,500,97653.60993598917
Bayesian Ridge,100000,0.1,8,50,99797.15547854651
Bayesian Ridge,100000,0.1,8,100,99605.59039631895
Bayesian Ridge,100000,0.1,8,150,99414.02531409156
Bayesian Ridge,100000,0.1,8,200,99222.4602318641
Bayesian Ridge,100000,0.1,8,250,99030.89514963659
Bayesian Ridge,100000,0.1,8,300,98839.33006740912
Bayesian Ridge,100000,0.1,8,350,98647.76498518165
Bayesian Ridge,100000,0.1,8,400,98456.19990295418
Bayesian Ridge,100000,0.1,8,450,98264.63482072669
Bayesian Ridge,100000,0.1,8,500,98073.06973849922
Bayesian Ridge,100000,0.1,9,50,99822.27703998797
Bayesian Ridge,100000,0.1,9,100,99655.07791481918
Bayesian Ridge,100000,0.1,9,150,99487.87878965029
Bayesian Ridge,100000,0.1,9,200,99320.67966448143
Bayesian Ridge,100000,0.1,9,250,99153.48053931259
Bayesian Ridge,100000,0.1,9,300,98986.28141414378
Bayesian Ridge,100000,0.1,9,350,98819.08228897488
Bayesian Ridge,100000,0.1,9,400,98651.88316380608
Bayesian Ridge,100000,0.1,9,450,98484.68403863722
Bayesian Ridge,100000,0.1,9,500,98317.48491346835
Bayesian Ridge,100000,0.1,10,50,99841.41274149144
Bayesian Ridge,100000,0.1,10,100,99691.92050901614
Bayesian Ridge,100000,0.1,10,150,99542.42827654074
Bayesian Ridge,100000,0.1,10,200,99392.93604406538
Bayesian Ridge,100000,0.1,10,250,99243.44381159007
Bayesian Ridge,100000,0.1,10,300,99093.95157911471
Bayesian Ridge,100000,0.1,10,350,98944.45934663937
Bayesian Ridge,100000,0.1,10,400,98794.967114164
Bayesian Ridge,100000,0.1,10,450,98645.47488168864
Bayesian Ridge,100000,0.1,10,500,98495.98264921327
Bayesian Ridge,100000,0.2,1,50,95268.5624627434
Bayesian Ridge,100000,0.2,1,100,90673.62711449838
Bayesian Ridge,100000,0.2,1,150,86078.69176625345
Bayesian Ridge,100000,0.2,1,200,81483.75641800855
Bayesian Ridge,100000,0.2,1,250,76888.8210697636
Bayesian Ridge,100000,0.2,1,300,72293.8857215186
Bayesian Ridge,100000,0.2,1,350,67698.95037327374
Bayesian Ridge,100000,0.2,1,400,63104.01502502868
Bayesian Ridge,100000,0.2,1,450,58509.07967678377
Bayesian Ridge,100000,0.2,1,500,53914.14432853886
Bayesian Ridge,100000,0.2,2,50,97763.36650553712
Bayesian Ridge,100000,0.2,2,100,95613.98675809533
Bayesian Ridge,100000,0.2,2,150,93464.60701065349
Bayesian Ridge,100000,0.2,2,200,91315.2272632117
Bayesian Ridge,100000,0.2,2,250,89165.84751576983
Bayesian Ridge,100000,0.2,2,300,87016.46776832802
Bayesian Ridge,100000,0.2,2,350,84867.08802088619
Bayesian Ridge,100000,0.2,2,400,82717.70827344443
Bayesian Ridge,100000,0.2,2,450,80568.3285260026
Bayesian Ridge,100000,0.2,2,500,78418.94877856084
Bayesian Ridge,100000,0.2,3,50,98626.0982416182
Bayesian Ridge,100000,0.2,3,100,97312.22806319944
Bayesian Ridge,100000,0.2,3,150,95998.3578847807
Bayesian Ridge,100000,0.2,3,200,94684.487706362
Bayesian Ridge,100000,0.2,3,250,93370.61752794319
Bayesian Ridge,100000,0.2,3,300,92056.74734952445
Bayesian Ridge,100000,0.2,3,350,90742.87717110573
Bayesian Ridge,100000,0.2,3,400,89429.00699268693
Bayesian Ridge,100000,0.2,3,450,88115.1368142682
Bayesian Ridge,100000,0.2,3,500,86801.26663584945
Bayesian Ridge,100000,0.2,4,50,99110.46623800491
Bayesian Ridge,100000,0.2,4,100,98265.76638012359
Bayesian Ridge,100000,0.2,4,150,97421.06652224237
Bayesian Ridge,100000,0.2,4,200,96576.36666436117
Bayesian Ridge,100000,0.2,4,250,95731.66680647992
Bayesian Ridge,100000,0.2,4,300,94886.96694859862
Bayesian Ridge,100000,0.2,4,350,94042.26709071743
Bayesian Ridge,100000,0.2,4,400,93197.56723283613
Bayesian Ridge,100000,0.2,4,450,92352.86737495488
Bayesian Ridge,100000,0.2,4,500,91508.16751707366
Bayesian Ridge,100000,0.2,5,50,99311.50709987286
Bayesian Ridge,100000,0.2,5,100,98656.64489143348
